./kv/release/tests/db/kv_bench --report_interval=20 --writes=300000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=8 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=16 --low_pool=2 --high_pool=2 --stats_interval=1000000 --value_size=100 --benchmarks=readexpwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=200 --print_wa=false --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 177 pivots
Recover seq# 1210000000, log# 2, min log#0, file# 91340
using restored pivots
Log_Recover_Time, 0.0000, BucketCount, 177 , Log_size, 0.0 ,MB
2020/01/11-23:00:05  ... thread 5: (604170,3714937) ops and (30208.5,23218.4) ops/second in (19.999984,160.000012) seconds
2020/01/11-23:00:05  ... thread 4: (599276,3694420) ops and (29963.8,23090.1) ops/second in (19.999990,160.000019) seconds
2020/01/11-23:00:05  ... thread 3: (606507,3720500) ops and (30325.3,23253.1) ops/second in (20.000005,160.000007) seconds
2020/01/11-23:00:05  ... thread 2: (600914,3713208) ops and (30045.7,23207.5) ops/second in (19.999972,160.000004) seconds
2020/01/11-23:00:05  ... thread 6: (605117,3719852) ops and (30255.6,23249.0) ops/second in (20.000178,160.000185) seconds
2020/01/11-23:00:25  ... thread 3: (611699,4332199) ops and (30585.0,24067.8) ops/second in (19.999996,180.000003) seconds
2020/01/11-23:00:25  ... thread 2: (615804,4329012) ops and (30790.2,24050.1) ops/second in (20.000009,180.000013) seconds
2020/01/11-23:00:25  ... thread 4: (604560,4298980) ops and (30228.0,23883.2) ops/second in (19.999984,180.000003) seconds
2020/01/11-23:00:25  ... thread 5: (611683,4326620) ops and (30584.1,24036.8) ops/second in (20.000019,180.000031) seconds
2020/01/11-23:00:25  ... thread 6: (606766,4326618) ops and (30338.5,24036.8) ops/second in (19.999839,180.000024) seconds
2020/01/11-23:00:25  ... thread 8: (609690,4328616) ops and (30484.5,24047.9) ops/second in (20.000024,180.000030) seconds
2020/01/11-23:00:25  ... thread 1: (609673,4317648) ops and (30483.4,23986.9) ops/second in (20.000150,180.000159) seconds
2020/01/11-23:00:25  ... thread 7: (614140,4319689) ops and (30706.6,23998.2) ops/second in (20.000236,180.000242) seconds
2020/01/11-23:00:45  ... thread 8: (617305,4945921) ops and (30865.3,24729.6) ops/second in (19.999985,200.000015) seconds
2020/01/11-23:00:45  ... thread 3: (612938,4945137) ops and (30646.9,24725.7) ops/second in (20.000002,200.000005) seconds
2020/01/11-23:00:45  ... thread 7: (614785,4934474) ops and (30739.6,24672.4) ops/second in (19.999781,200.000023) seconds
2020/01/11-23:00:45  ... thread 1: (619137,4936785) ops and (30957.1,24683.9) ops/second in (19.999862,200.000021) seconds
2020/01/11-23:00:45  ... thread 5: (612607,4939227) ops and (30630.4,24696.1) ops/second in (19.999984,200.000015) seconds
2020/01/11-23:00:45  ... thread 6: (618850,4945468) ops and (30942.5,24727.3) ops/second in (19.999995,200.000019) seconds
2020/01/11-23:00:45  ... thread 4: (607345,4906325) ops and (30367.2,24531.6) ops/second in (20.000010,200.000013) seconds
2020/01/11-23:00:45  ... thread 2: (612311,4941323) ops and (30615.5,24706.6) ops/second in (20.000001,200.000014) seconds
2020/01/11-23:01:05  ... thread 8: (411611,5357532) ops and (20580.6,24352.4) ops/second in (19.999990,220.000005) seconds
2020/01/11-23:01:05  ... thread 2: (432033,5373356) ops and (21601.6,24424.3) ops/second in (20.000007,220.000021) seconds
2020/01/11-23:01:05  ... thread 4: (426595,5332920) ops and (21329.7,24240.5) ops/second in (20.000069,220.000082) seconds
2020/01/11-23:01:05  ... thread 3: (422321,5367458) ops and (21116.0,24397.5) ops/second in (20.000032,220.000037) seconds
2020/01/11-23:01:05  ... thread 7: (412347,5346821) ops and (20617.3,24303.7) ops/second in (20.000033,220.000056) seconds
2020/01/11-23:01:05  ... thread 5: (406835,5346062) ops and (20341.7,24300.3) ops/second in (20.000015,220.000030) seconds
2020/01/11-23:01:05  ... thread 6: (414338,5359806) ops and (20716.9,24362.8) ops/second in (20.000014,220.000033) seconds
2020/01/11-23:01:05  ... thread 1: (439305,5376090) ops and (21965.3,24436.8) ops/second in (19.999983,220.000004) seconds
2020/01/11-23:01:05  ... thread 0: (3042915,3042916) ops and (152159.7,152145.8) ops/second in (19.998166,20.000002) seconds
2020/01/11-23:01:25  ... thread 3: (444088,5811546) ops and (22204.4,24214.8) ops/second in (19.999968,240.000005) seconds
2020/01/11-23:01:25  ... thread 1: (440317,5816407) ops and (22015.8,24235.0) ops/second in (20.000021,240.000025) seconds
2020/01/11-23:01:25  ... thread 4: (446003,5778923) ops and (22300.2,24078.8) ops/second in (19.999939,240.000021) seconds
2020/01/11-23:01:25  ... thread 8: (432035,5789567) ops and (21601.7,24123.2) ops/second in (20.000036,240.000041) seconds
2020/01/11-23:01:25  ... thread 7: (432375,5779196) ops and (21618.8,24080.0) ops/second in (19.999981,240.000037) seconds
2020/01/11-23:01:25  ... thread 2: (459346,5832702) ops and (22967.3,24302.9) ops/second in (19.999997,240.000018) seconds
2020/01/11-23:01:25  ... thread 5: (427554,5773616) ops and (21377.7,24056.7) ops/second in (19.999972,240.000002) seconds
2020/01/11-23:01:25  ... thread 6: (428741,5788547) ops and (21437.1,24118.9) ops/second in (19.999978,240.000011) seconds
2020/01/11-23:01:25  ... thread 0: (3111391,6154307) ops and (155569.5,153857.7) ops/second in (20.000000,40.000002) seconds
2020/01/11-23:01:45  ... thread 8: (491698,6281265) ops and (24584.9,24158.7) ops/second in (19.999965,260.000006) seconds
2020/01/11-23:01:45  ... thread 7: (479539,6258735) ops and (23977.0,24072.1) ops/second in (19.999980,260.000017) seconds
2020/01/11-23:01:45  ... thread 1: (507399,6323806) ops and (25370.0,24322.3) ops/second in (19.999979,260.000004) seconds
2020/01/11-23:01:45  ... thread 3: (487547,6299093) ops and (24377.3,24227.3) ops/second in (20.000024,260.000029) seconds
2020/01/11-23:01:45  ... thread 6: (481036,6269583) ops and (24051.8,24113.8) ops/second in (20.000000,260.000011) seconds
2020/01/11-23:01:45  ... thread 5: (480780,6254396) ops and (24039.0,24055.4) ops/second in (20.000023,260.000025) seconds
2020/01/11-23:01:45  ... thread 4: (507876,6286799) ops and (25393.7,24180.0) ops/second in (20.000077,260.000098) seconds
2020/01/11-23:01:45  ... thread 2: (513348,6346050) ops and (25666.6,24407.8) ops/second in (20.000612,260.000630) seconds
2020/01/11-23:01:45  ... thread 0: (3061604,9215911) ops and (153080.2,153598.5) ops/second in (20.000001,60.000003) seconds
2020/01/11-23:02:05  ... thread 8: (470418,6751683) ops and (23520.9,24113.2) ops/second in (20.000005,280.000011) seconds
2020/01/11-23:02:05  ... thread 6: (467896,6737479) ops and (23394.8,24062.4) ops/second in (19.999992,280.000003) seconds
2020/01/11-23:02:05  ... thread 3: (488450,6787543) ops and (24422.5,24241.2) ops/second in (19.999989,280.000018) seconds
2020/01/11-23:02:05  ... thread 1: (493097,6816903) ops and (24654.8,24346.1) ops/second in (20.000003,280.000007) seconds
2020/01/11-23:02:05  ... thread 5: (450815,6705211) ops and (22540.8,23947.2) ops/second in (19.999979,280.000004) seconds
2020/01/11-23:02:05  ... thread 2: (480741,6826791) ops and (24037.8,24381.4) ops/second in (19.999375,280.000005) seconds
