./kv/release/tests/db/kv_bench --report_interval=20 --writes=300000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=8 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=16 --low_pool=3 --high_pool=3 --stats_interval=1000000 --value_size=100 --benchmarks=readuniwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=200 --print_wa=false --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 177 pivots
Recover seq# 1210000000, log# 2, min log#0, file# 91340
using restored pivots
Log_Recover_Time, 0.0000, BucketCount, 177 , Log_size, 0.0 ,MB
2020/01/11-19:29:34  ... thread 5: (141140,1755218) ops and (7057.0,7313.4) ops/second in (19.999897,240.000104) seconds
2020/01/11-19:29:34  ... thread 8: (141145,1753368) ops and (7057.3,7305.7) ops/second in (19.999791,240.000086) seconds
2020/01/11-19:29:34  ... thread 1: (141544,1753840) ops and (7077.2,7307.7) ops/second in (20.000032,240.000194) seconds
2020/01/11-19:29:34  ... thread 7: (141139,1747199) ops and (7057.2,7280.0) ops/second in (19.999414,240.000244) seconds
2020/01/11-19:29:34  ... thread 2: (140603,1749760) ops and (7030.1,7290.7) ops/second in (20.000143,240.000202) seconds
2020/01/11-19:29:34  ... thread 0: (3271046,6428151) ops and (163552.3,160703.8) ops/second in (19.999996,40.000002) seconds
2020/01/11-19:29:54  ... thread 6: (139517,1893768) ops and (6975.8,7283.7) ops/second in (20.000057,260.000067) seconds
2020/01/11-19:29:54  ... thread 5: (139613,1894831) ops and (6980.7,7287.8) ops/second in (19.999974,260.000078) seconds
2020/01/11-19:29:54  ... thread 3: (138516,1890907) ops and (6925.8,7272.7) ops/second in (20.000049,260.000072) seconds
2020/01/11-19:29:54  ... thread 7: (139163,1886362) ops and (6958.2,7255.2) ops/second in (19.999843,260.000087) seconds
2020/01/11-19:29:54  ... thread 8: (138669,1892037) ops and (6933.4,7277.1) ops/second in (20.000023,260.000109) seconds
