./kv/release/tests/db/kv_bench --writes=200000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=3 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=10 --low_pool=2 --high_pool=2 --stats_interval=1000000 --value_size=100 --benchmarks=readexpwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=600 --print_wa=true --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 121 pivots
Recover seq# 1010000000, log# 2, min log#0, file# 76068
2019/09/20-10:35:34  ... thread 1: (1000000,76000000) ops and (87014.6,70412.4) ops/second in (11.492330,1079.355498) seconds
2019/09/20-10:35:35  ... thread 3: (1000000,68000000) ops and (86263.0,62954.6) ops/second in (11.592459,1080.143617) seconds
2019/09/20-10:35:36  ... thread 0: (1000000,74000000) ops and (153395.4,68467.8) ops/second in (6.519099,1080.800498) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     63.62     0.00   7973.36
  1     42.44  7217.24   7047.07
  2    375.86 61531.92  59183.33
BucketCount: 436
WriteAmplification: 9.3065

2019/09/20-10:35:39  ... thread 2: (1000000,77000000) ops and (74317.2,70993.6) ops/second in (13.455844,1084.604628) seconds
2019/09/20-10:35:42  ... thread 0: (1000000,75000000) ops and (152517.2,68974.6) ops/second in (6.556636,1087.357134) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     64.33     0.00   8098.71
  1     42.93  7308.17   7136.61
  2    376.87 61704.05  59337.18
BucketCount: 436
WriteAmplification: 9.2080

2019/09/20-10:35:46  ... thread 1: (1000000,77000000) ops and (85844.0,70577.2) ops/second in (11.649041,1091.004539) seconds
2019/09/20-10:35:47  ... thread 3: (1000000,69000000) ops and (84871.1,63191.1) ops/second in (11.782575,1091.926192) seconds
2019/09/20-10:35:49  ... thread 0: (1000000,76000000) ops and (152832.7,69476.2) ops/second in (6.543101,1093.900235) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     65.03     0.00   8221.51
  1     43.39  7388.24   7215.58
  2    376.87 61704.05  59337.18
BucketCount: 436
WriteAmplification: 9.0950

2019/09/20-10:35:53  ... thread 2: (1000000,78000000) ops and (74028.5,71030.9) ops/second in (13.508316,1098.112944) seconds
2019/09/20-10:35:55  ... thread 0: (1000000,77000000) ops and (154479.8,69976.2) ops/second in (6.473340,1100.373575) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     65.66     0.00   8329.51
  1     44.10  7516.47   7342.02
  2    376.87 61704.05  59337.18
BucketCount: 436
WriteAmplification: 9.0052

2019/09/20-10:35:58  ... thread 1: (1000000,78000000) ops and (84471.0,70726.3) ops/second in (11.838380,1102.842919) seconds
2019/09/20-10:35:59  ... thread 3: (1000000,70000000) ops and (83567.6,63412.0) ops/second in (11.966354,1103.892546) seconds
2019/09/20-10:36:02  ... thread 0: (1000000,78000000) ops and (153958.3,70469.1) ops/second in (6.495267,1106.868842) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     66.25     0.00   8436.54
  1     44.35  7568.00   7392.76
  2    378.29 61925.56  59544.59
BucketCount: 436
WriteAmplification: 8.9342

2019/09/20-10:36:06  ... thread 2: (1000000,79000000) ops and (73759.3,71064.2) ops/second in (13.557608,1111.670552) seconds
2019/09/20-10:36:08  ... thread 0: (1000000,79000000) ops and (153724.5,70955.5) ops/second in (6.505143,1113.373985) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     66.94     0.00   8538.35
  1     45.11  7706.38   7529.30
  2    379.15 62074.51  59678.55
BucketCount: 436
WriteAmplification: 8.8713

2019/09/20-10:36:10  ... thread 1: (1000000,79000000) ops and (83498.2,70863.5) ops/second in (11.976310,1114.819229) seconds
2019/09/20-10:36:10  ... thread 3: (1000000,71000000) ops and (84070.6,63632.2) ops/second in (11.894759,1115.787305) seconds
2019/09/20-10:36:15  ... thread 0: (1000000,80000000) ops and (152679.6,71433.4) ops/second in (6.549662,1119.923647) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     67.62     0.00   8660.63
  1     45.50  7784.50   7606.29
  2    379.15 62074.51  59678.55
BucketCount: 436
WriteAmplification: 8.7690

2019/09/20-10:36:20  ... thread 2: (1000000,80000000) ops and (74623.7,71106.6) ops/second in (13.400569,1125.071121) seconds
2019/09/20-10:36:21  ... thread 0: (1000000,81000000) ops and (150398.0,71899.5) ops/second in (6.649025,1126.572672) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     68.26     0.00   8770.05
  1     46.07  7891.07   7711.43
  2    380.83 62350.15  59924.10
BucketCount: 443
WriteAmplification: 8.7121

2019/09/20-10:36:23  ... thread 1: (1000000,80000000) ops and (75871.6,70922.0) ops/second in (13.180167,1127.999396) seconds
2019/09/20-10:36:24  ... thread 3: (1000000,72000000) ops and (75619.7,63772.6) ops/second in (13.224066,1129.011371) seconds
2019/09/20-10:36:28  ... thread 0: (1000000,82000000) ops and (153760.9,72369.4) ops/second in (6.503604,1133.076276) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     69.51     0.00   8883.04
  1     46.78  8016.22   7834.91
  2    382.86 62646.48  60196.30
BucketCount: 443
WriteAmplification: 8.6586

2019/09/20-10:36:34  ... thread 0: (1000000,83000000) ops and (153688.9,72833.7) ops/second in (6.506651,1139.582927) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     70.25     0.00   9003.97
  1     47.38  8131.86   7948.90
  2    391.96 64012.54  61456.31
BucketCount: 443
WriteAmplification: 8.7083

2019/09/20-10:36:35  ... thread 2: (1000000,81000000) ops and (66429.1,71044.9) ops/second in (15.053653,1140.124774) seconds
2019/09/20-10:36:36  ... thread 1: (1000000,81000000) ops and (73352.8,70951.1) ops/second in (13.632744,1141.632140) seconds
2019/09/20-10:36:37  ... thread 3: (1000000,73000000) ops and (73403.4,63887.4) ops/second in (13.623347,1142.634718) seconds
2019/09/20-10:36:41  ... thread 0: (1000000,84000000) ops and (152824.1,73290.3) ops/second in (6.543472,1146.126399) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     70.87     0.00   9115.00
  1     47.95  8236.83   8052.56
  2    391.96 64012.54  61456.31
BucketCount: 443
WriteAmplification: 8.6258

2019/09/20-10:36:47  ... thread 0: (1000000,85000000) ops and (153359.6,73743.3) ops/second in (6.520621,1152.647020) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     71.43     0.00   9216.26
  1     48.21  8289.18   8104.18
  2    391.96 64012.54  61456.31
BucketCount: 443
WriteAmplification: 8.5476

2019/09/20-10:36:49  ... thread 2: (1000000,82000000) ops and (73003.8,71068.1) ops/second in (13.697914,1153.822688) seconds
2019/09/20-10:36:49  ... thread 1: (1000000,82000000) ops and (81572.3,71063.9) ops/second in (12.259057,1153.891197) seconds
2019/09/20-10:36:50  ... thread 3: (1000000,74000000) ops and (82102.8,64079.6) ops/second in (12.179847,1154.814565) seconds
2019/09/20-10:36:54  ... thread 0: (1000000,86000000) ops and (152617.1,74189.1) ops/second in (6.552344,1159.199364) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     72.08     0.00   9332.66
  1     48.98  8435.05   8248.01
  2    391.96 64012.54  61456.31
BucketCount: 443
WriteAmplification: 8.4689

2019/09/20-10:37:00  ... thread 0: (1000000,87000000) ops and (153057.7,74631.2) ops/second in (6.533484,1165.732848) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     72.89     0.00   9444.73
  1     49.48  8526.89   8338.54
  2    392.79 64161.66  61589.16
BucketCount: 443
WriteAmplification: 8.4039

2019/09/20-10:37:01  ... thread 1: (1000000,83000000) ops and (81887.3,71177.2) ops/second in (12.211911,1166.103108) seconds
2019/09/20-10:37:02  ... thread 3: (1000000,75000000) ops and (81601.0,64263.5) ops/second in (12.254746,1167.069311) seconds
2019/09/20-10:37:02  ... thread 2: (1000000,83000000) ops and (72907.7,71089.7) ops/second in (13.715977,1167.538665) seconds
2019/09/20-10:37:07  ... thread 0: (1000000,88000000) ops and (150630.0,75061.5) ops/second in (6.638785,1172.371633) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     73.53     0.00   9555.78
  1     50.21  8661.57   8471.36
  2    392.79 64161.66  61589.16
BucketCount: 443
WriteAmplification: 8.3317

2019/09/20-10:37:13  ... thread 1: (1000000,84000000) ops and (79459.5,71265.7) ops/second in (12.585028,1178.688136) seconds
2019/09/20-10:37:14  ... thread 0: (1000000,89000000) ops and (152470.6,75492.2) ops/second in (6.558640,1178.930273) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     74.24     0.00   9671.04
  1     50.86  8781.44   8589.42
  2    393.40 64271.45  61685.81
BucketCount: 443
WriteAmplification: 8.2666

2019/09/20-10:37:14  ... thread 3: (1000000,76000000) ops and (80123.0,64431.3) ops/second in (12.480818,1179.550129) seconds
2019/09/20-10:37:16  ... thread 2: (1000000,84000000) ops and (75207.4,71136.1) ops/second in (13.296559,1180.835224) seconds
2019/09/20-10:37:20  ... thread 0: (1000000,90000000) ops and (153515.3,75920.9) ops/second in (6.514009,1185.444282) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     74.91     0.00   9784.23
  1     51.74  8944.37   8749.95
  2    393.40 64271.45  61685.81
BucketCount: 443
WriteAmplification: 8.1989

2019/09/20-10:37:26  ... thread 1: (1000000,85000000) ops and (82385.9,71379.0) ops/second in (12.137997,1190.826133) seconds
2019/09/20-10:37:26  ... thread 3: (1000000,77000000) ops and (81988.2,64611.0) ops/second in (12.196872,1191.747001) seconds
2019/09/20-10:37:27  ... thread 0: (1000000,91000000) ops and (153071.6,76343.7) ops/second in (6.532889,1191.977171) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     75.61     0.00   9894.99
  1     52.45  9075.63   8879.53
  2    394.92 64500.04  61891.92
BucketCount: 443
WriteAmplification: 8.1522

2019/09/20-10:37:29  ... thread 2: (1000000,85000000) ops and (73323.6,71161.1) ops/second in (13.638166,1194.473390) seconds
2019/09/20-10:37:33  ... thread 0: (1000000,92000000) ops and (152970.7,76761.7) ops/second in (6.537201,1198.514372) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     76.28     0.00  10004.79
  1     52.78  9137.59   8940.78
  2    395.57 64601.15  61989.94
BucketCount: 443
WriteAmplification: 8.0897

2019/09/20-10:37:37  ... thread 1: (1000000,86000000) ops and (83661.4,71501.1) ops/second in (11.952944,1202.779077) seconds
2019/09/20-10:37:38  ... thread 3: (1000000,78000000) ops and (84317.4,64805.2) ops/second in (11.859954,1203.606955) seconds
2019/09/20-10:37:40  ... thread 0: (1000000,93000000) ops and (154106.2,77178.2) ops/second in (6.489031,1205.003403) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     76.96     0.00  10114.33
  1     53.32  9236.40   9038.28
  2    397.09 64835.23  62206.45
BucketCount: 443
WriteAmplification: 8.0439

2019/09/20-10:37:43  ... thread 2: (1000000,86000000) ops and (73909.4,71191.8) ops/second in (13.530082,1208.003472) seconds
2019/09/20-10:37:46  ... thread 0: (1000000,94000000) ops and (152541.1,77586.0) ops/second in (6.555611,1211.559014) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     77.64     0.00  10236.39
  1     53.85  9340.07   9140.48
  2    397.09 64835.23  62206.45
BucketCount: 443
WriteAmplification: 7.9699

2019/09/20-10:37:50  ... thread 1: (1000000,87000000) ops and (80788.0,71595.7) ops/second in (12.378081,1215.157158) seconds
2019/09/20-10:37:51  ... thread 3: (1000000,79000000) ops and (81012.9,64969.7) ops/second in (12.343715,1215.950670) seconds
2019/09/20-10:37:53  ... thread 0: (1000000,95000000) ops and (152843.5,77990.2) ops/second in (6.542639,1218.101653) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     78.28     0.00  10346.18
  1     54.38  9447.08   9245.87
  2    397.09 64835.23  62206.45
BucketCount: 443
WriteAmplification: 7.9062

2019/09/20-10:37:57  ... thread 2: (1000000,87000000) ops and (71886.0,71199.8) ops/second in (13.910914,1221.914386) seconds
2019/09/20-10:37:59  ... thread 0: (1000000,96000000) ops and (153656.0,78392.3) ops/second in (6.508045,1224.609698) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     79.25     0.00  10456.87
  1     54.92  9534.14   9331.72
  2    397.76 64940.52  62308.57
BucketCount: 450
WriteAmplification: 7.8510

2019/09/20-10:38:04  ... thread 1: (1000000,88000000) ops and (73074.8,71612.1) ops/second in (13.684615,1228.841773) seconds
2019/09/20-10:38:04  ... thread 3: (1000000,80000000) ops and (72910.1,65058.3) ops/second in (13.715526,1229.666196) seconds
2019/09/20-10:38:06  ... thread 0: (1000000,97000000) ops and (153240.3,78789.1) ops/second in (6.525700,1231.135398) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     80.01     0.00  10574.70
  1     55.41  9620.13   9416.45
  2    405.74 66168.73  63419.34
BucketCount: 450
WriteAmplification: 7.8877

2019/09/20-10:38:12  ... thread 2: (1000000,88000000) ops and (66640.5,71144.4) ops/second in (15.005885,1236.920271) seconds
2019/09/20-10:38:12  ... thread 0: (1000000,98000000) ops and (153226.6,79181.6) ops/second in (6.526284,1237.661682) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     80.65     0.00  10691.79
  1     56.12  9761.57   9555.78
  2    406.17 66244.02  63492.77
BucketCount: 457
WriteAmplification: 7.8322

2019/09/20-10:38:17  ... thread 1: (1000000,89000000) ops and (72391.8,71620.8) ops/second in (13.813716,1242.655489) seconds
2019/09/20-10:38:18  ... thread 3: (1000000,81000000) ops and (72775.1,65143.6) ops/second in (13.740972,1243.407168) seconds
2019/09/20-10:38:19  ... thread 0: (1000000,99000000) ops and (155048.0,79574.9) ops/second in (6.449616,1244.111298) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     81.73     0.00  10795.77
  1     56.77  9871.14   9663.74
  2    406.17 66244.02  63492.77
BucketCount: 457
WriteAmplification: 7.7764

2019/09/20-10:38:25  ... thread 0: (1000000,100000000) ops and (153593.8,79960.2) ops/second in (6.510679,1250.621977) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     82.47     0.00  10900.54
  1     57.39  9990.14   9780.93
  2    414.69 67633.60  64753.89
BucketCount: 457
WriteAmplification: 7.8377

2019/09/20-10:38:27  ... thread 2: (1000000,89000000) ops and (64292.8,71059.4) ops/second in (15.553845,1252.474116) seconds
2019/09/20-10:38:31  ... thread 1: (1000000,90000000) ops and (72148.8,71626.6) ops/second in (13.860244,1256.515733) seconds
2019/09/20-10:38:32  ... thread 3: (1000000,82000000) ops and (73044.4,65229.6) ops/second in (13.690309,1257.097477) seconds
2019/09/20-10:38:32  ... thread 0: (1000000,101000000) ops and (153259.7,80340.7) ops/second in (6.524871,1257.146848) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     83.11     0.00  11014.09
  1     58.12 10133.79   9922.55
  2    414.69 67633.60  64753.89
BucketCount: 457
WriteAmplification: 7.7801

2019/09/20-10:38:38  ... thread 0: (1000000,102000000) ops and (154888.9,80721.6) ops/second in (6.456241,1263.603089) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     83.67     0.00  11116.53
  1     58.47 10206.06   9993.73
  2    414.69 67633.60  64753.89
BucketCount: 457
WriteAmplification: 7.7240

2019/09/20-10:38:42  ... thread 2: (1000000,90000000) ops and (69222.5,71038.4) ops/second in (14.446171,1266.920287) seconds
2019/09/20-10:38:44  ... thread 1: (1000000,91000000) ops and (76022.6,71672.2) ops/second in (13.153987,1269.669720) seconds
2019/09/20-10:38:45  ... thread 3: (1000000,83000000) ops and (76810.3,65348.3) ops/second in (13.019087,1270.116564) seconds
2019/09/20-10:38:45  ... thread 0: (1000000,103000000) ops and (152878.9,81093.2) ops/second in (6.541124,1270.144213) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     84.43     0.00  11238.48
  1     59.16 10319.01  10104.69
  2    416.34 67877.05  64970.89
BucketCount: 457
WriteAmplification: 7.6802

2019/09/20-10:38:51  ... thread 0: (1000000,104000000) ops and (153548.7,81462.8) ops/second in (6.512591,1276.656804) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     85.13     0.00  11361.52
  1     59.77 10427.95  10211.92
  2    416.34 67877.05  64970.89
BucketCount: 457
WriteAmplification: 7.6173

2019/09/20-10:38:54  ... thread 2: (1000000,91000000) ops and (78446.0,71112.2) ops/second in (12.747625,1279.667912) seconds
2019/09/20-10:38:58  ... thread 0: (1000000,105000000) ops and (154847.0,81832.1) ops/second in (6.457986,1283.114790) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     85.74     0.00  11454.15
  1     60.39 10531.81  10314.33
  2    418.95 68272.18  65326.22
BucketCount: 464
WriteAmplification: 7.6038

2019/09/20-10:38:58  ... thread 3: (1000000,84000000) ops and (75245.2,65450.8) ops/second in (13.289876,1283.406440) seconds
2019/09/20-10:38:59  ... thread 1: (1000000,92000000) ops and (67614.3,71625.5) ops/second in (14.789779,1284.459499) seconds
2019/09/20-10:39:04  ... thread 0: (1000000,106000000) ops and (155865.7,82200.5) ops/second in (6.415778,1289.530568) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     86.69     0.00  11569.12
  1     61.97 10754.52  10533.99
  2    419.26 68328.16  65381.12
BucketCount: 471
WriteAmplification: 7.5619

2019/09/20-10:39:11  ... thread 0: (1000000,107000000) ops and (155453.9,82564.1) ops/second in (6.432777,1295.963345) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     88.09     0.00  11683.45
  1     63.24 10968.28  10744.48
  2    427.86 69702.63  66628.39
BucketCount: 478
WriteAmplification: 7.6224

2019/09/20-10:39:11  ... thread 2: (1000000,92000000) ops and (59211.4,70957.2) ops/second in (16.888642,1296.556554) seconds
2019/09/20-10:39:15  ... thread 3: (1000000,85000000) ops and (58515.5,65359.7) ops/second in (17.089477,1300.495917) seconds
2019/09/20-10:39:17  ... thread 1: (1000000,93000000) ops and (57106.8,71430.2) ops/second in (17.511055,1301.970554) seconds
2019/09/20-10:39:17  ... thread 0: (1000000,108000000) ops and (155528.5,82924.3) ops/second in (6.429689,1302.393034) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     89.00     0.00  11770.48
  1     63.82 11066.39  10841.23
  2    436.97 71169.14  67948.89
BucketCount: 492
WriteAmplification: 7.6939

2019/09/20-10:39:24  ... thread 0: (1000000,109000000) ops and (154898.0,83279.3) ops/second in (6.455863,1308.848897) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     90.28     0.00  11904.32
  1     64.43 11175.45  10948.58
  2    444.24 72396.02  69059.66
BucketCount: 492
WriteAmplification: 7.7209

2019/09/20-10:39:30  ... thread 2: (1000000,93000000) ops and (53977.0,70718.0) ops/second in (18.526413,1315.082967) seconds
2019/09/20-10:39:30  ... thread 0: (1000000,110000000) ops and (155852.8,83633.3) ops/second in (6.416312,1315.265209) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     91.18     0.00  12005.53
  1     64.99 11272.42  11043.88
  2    451.49 73624.59  70170.42
BucketCount: 492
WriteAmplification: 7.7647

2019/09/20-10:39:32  ... thread 3: (1000000,86000000) ops and (59455.8,65284.3) ops/second in (16.819203,1317.315120) seconds
2019/09/20-10:39:33  ... thread 1: (1000000,94000000) ops and (60401.0,71291.7) ops/second in (16.556005,1318.526559) seconds
2019/09/20-10:39:36  ... thread 0: (1000000,111000000) ops and (154625.0,83980.7) ops/second in (6.467258,1321.732467) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     91.93     0.00  12125.42
  1     65.26 11327.79  11098.25
  2    458.81 74867.16  71281.19
BucketCount: 492
WriteAmplification: 7.7939

2019/09/20-10:39:43  ... thread 0: (1000000,112000000) ops and (155123.5,84326.0) ops/second in (6.446476,1328.178943) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     92.49     0.00  12222.26
  1     65.81 11429.61  11198.63
  2    458.81 74867.16  71281.19
BucketCount: 492
WriteAmplification: 7.7483

2019/09/20-10:39:44  ... thread 2: (1000000,94000000) ops and (69206.6,70701.5) ops/second in (14.449493,1329.532460) seconds
2019/09/20-10:39:46  ... thread 3: (1000000,87000000) ops and (70079.2,65335.7) ops/second in (14.269561,1331.584681) seconds
2019/09/20-10:39:49  ... thread 1: (1000000,95000000) ops and (64096.2,71207.6) ops/second in (15.601553,1334.128112) seconds
2019/09/20-10:39:49  ... thread 0: (1000000,113000000) ops and (153751.7,84664.3) ops/second in (6.503993,1334.682936) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     93.10     0.00  12327.47
  1     66.42 11548.83  11316.19
  2    459.29 74948.71  71360.63
BucketCount: 499
WriteAmplification: 7.7067

2019/09/20-10:39:56  ... thread 0: (1000000,114000000) ops and (153370.3,84998.3) ops/second in (6.520166,1341.203102) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     94.45     0.00  12454.86
  1     67.04 11628.83  11395.10
  2    467.42 76267.05  72549.57
BucketCount: 506
WriteAmplification: 7.7399

2019/09/20-10:40:01  ... thread 2: (1000000,95000000) ops and (60935.6,70582.5) ops/second in (16.410764,1345.943224) seconds
2019/09/20-10:40:02  ... thread 0: (1000000,115000000) ops and (156316.0,85336.9) ops/second in (6.397299,1347.600401) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     95.36     0.00  12558.63
  1     67.87 11762.53  11526.03
  2    468.21 76412.96  72682.26
BucketCount: 506
WriteAmplification: 7.7052

2019/09/20-10:40:03  ... thread 3: (1000000,88000000) ops and (61685.6,65291.8) ops/second in (16.211234,1347.795915) seconds
2019/09/20-10:40:06  ... thread 1: (1000000,96000000) ops and (58797.5,71051.3) ops/second in (17.007533,1351.135645) seconds
2019/09/20-10:40:09  ... thread 0: (1000000,116000000) ops and (154780.4,85668.2) ops/second in (6.460768,1354.061169) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     95.94     0.00  12661.28
  1     68.29 11852.46  11614.33
  2    475.79 77655.35  73793.02
BucketCount: 506
WriteAmplification: 7.7456

2019/09/20-10:40:15  ... thread 0: (1000000,117000000) ops and (154459.0,85995.6) ops/second in (6.474212,1360.535381) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     96.61     0.00  12780.85
  1     68.55 11898.34  11659.63
  2    475.79 77655.35  73793.02
BucketCount: 506
WriteAmplification: 7.6860

2019/09/20-10:40:15  ... thread 2: (1000000,96000000) ops and (67801.6,70552.3) ops/second in (14.748906,1360.692130) seconds
2019/09/20-10:40:17  ... thread 3: (1000000,89000000) ops and (68357.2,65324.7) ops/second in (14.629037,1362.424952) seconds
2019/09/20-10:40:22  ... thread 0: (1000000,118000000) ops and (155482.1,86322.5) ops/second in (6.431607,1366.966988) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     97.21     0.00  12888.74
  1     68.77 11947.34  11707.83
  2    475.79 77655.35  73793.02
BucketCount: 506
WriteAmplification: 7.6338

2019/09/20-10:40:22  ... thread 1: (1000000,97000000) ops and (63029.7,70958.2) ops/second in (15.865533,1367.001178) seconds
2019/09/20-10:40:28  ... thread 0: (1000000,119000000) ops and (153257.9,86640.5) ops/second in (6.524951,1373.491939) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     97.94     0.00  13005.78
  1     69.52 12079.68  11838.47
  2    477.49 77946.34  74061.58
BucketCount: 506
WriteAmplification: 7.6048

2019/09/20-10:40:31  ... thread 2: (1000000,97000000) ops and (63218.8,70468.1) ops/second in (15.818078,1376.510208) seconds
2019/09/20-10:40:32  ... thread 3: (1000000,90000000) ops and (68918.5,65362.6) ops/second in (14.509890,1376.934842) seconds
2019/09/20-10:40:35  ... thread 0: (1000000,120000000) ops and (155045.4,86960.2) ops/second in (6.449723,1379.941662) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     98.55     0.00  13114.69
  1     69.98 12168.43  11926.01
  2    477.49 77946.34  74061.58
BucketCount: 506
WriteAmplification: 7.5566

2019/09/20-10:40:36  ... thread 1: (1000000,98000000) ops and (67845.2,70925.0) ops/second in (14.739427,1381.740605) seconds
2019/09/20-10:40:41  ... thread 0: (1000000,121000000) ops and (154970.2,87276.7) ops/second in (6.452854,1386.394516) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     99.18     0.00  13220.17
  1     70.35 12228.43  11984.76
  2    477.49 77946.34  74061.58
BucketCount: 506
WriteAmplification: 7.5087

2019/09/20-10:40:46  ... thread 3: (1000000,91000000) ops and (69370.8,65404.1) ops/second in (14.415286,1391.350128) seconds
2019/09/20-10:40:48  ... thread 0: (1000000,122000000) ops and (154624.6,87589.5) ops/second in (6.467276,1392.861792) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     99.75     0.00  13321.77
  1     71.09 12356.56  12110.17
  2    477.49 77946.34  74061.58
BucketCount: 506
WriteAmplification: 7.4685

2019/09/20-10:40:48  ... thread 2: (1000000,98000000) ops and (61100.8,70358.0) ops/second in (16.366395,1392.876603) seconds
2019/09/20-10:40:51  ... thread 1: (1000000,99000000) ops and (68134.0,70895.7) ops/second in (14.676967,1396.417572) seconds
2019/09/20-10:40:54  ... thread 0: (1000000,123000000) ops and (154217.4,87898.2) ops/second in (6.484352,1399.346144) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    100.37     0.00  13429.62
  1     71.72 12468.80  12220.51
  2    477.49 77946.34  74061.58
BucketCount: 506
WriteAmplification: 7.4248

2019/09/20-10:41:01  ... thread 0: (1000000,124000000) ops and (153751.0,88202.9) ops/second in (6.504023,1405.850167) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    101.16     0.00  13563.51
  1     72.77 12655.99  12405.12
  2    478.82 78155.18  74250.19
BucketCount: 506
WriteAmplification: 7.3889

